00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.5615,2.655,1.8965,2.596,3.3125,5.619,13.0315,7.8965,23.6175,21.965,9.987,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.492,23.7645,31.529,38.0065,33.9865,33.7515,30.9555,33.932,25.297,1.308,1.0715,0.629,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.657,9.924,28.1215,38.6105,35.902,21.745,7.6835,2.085,1.593,0.521,0.219,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0495,3.0105,4.6905,32.732,23.86,39.0165,37.6815,37.1045,25.002,25.766,24.5525,12.8465,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1615,29.8665,35.3555,35.4385,33.5635,25.9705,20.832,31.3305,28.004,18.791,35.7195,4.35,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.221,29.431,35.32,37.8165,36.1415,33.627,28.9515,39.732,25.02,38.365,32.832,11.864,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184,3.8325,3.948,8.285,8.9605,12.846,22.005,33.4695,27.355,2.533,0.667,0.272,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,13.3195,18.0075,37.2395,17.605,28.7675,23.803,17.013,9.975,8.9685,9.5285,2.2725,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.74,15.3875,15.1735,31.0025,28.522,25.336,3.0545,2.7305,4.906,1.26,1.111,0.8825,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3225,4.7485,14.794,17.7295,21.2715,33.606,39.5155,23.7505,3.069,2.177,11.1745,4.8845,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.226,28.7485,34.408,36.5705,34.4,34.3335,34.011,31.0875,16.9485,20.361,0.487,0.1785,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0415,23.4305,34.819,33.2375,33.8125,37.725,36.356,32.5945,30.6475,30.588,27.1565,15.289,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8845,21.4395,29.586,35.353,33.753,31.957,28.365,21.375,36.8155,8.7275,1.5555,1.8185,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.766,29.631,35.174,37.3215,34.4215,32.5175,37.501,39.907,38.8075,37.531,27.682,1.789,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596,4.131,30.32,36.1935,38.003,39.4415,40.1485,40.7925,38.0455,27.7865,21.541,4.9135,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6405,24.747,31.9015,33.1635,34.14,33.5825,35.3095,31.262,34.908,33.3945,30.8565,0.065,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8395,22.11,33.5,36.5035,35.721,38.4285,28.8955,33.3765,37.277,32.9025,26.669,10.6665,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7675,27.1385,33.764,37.1155,33.133,37.4115,37.4815,36.132,17.6525,35.1165,4.62,2.2725,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4185,20.5625,34.285,37.4135,38.8535,40.0045,39.567,40.4595,39.86,11.753,3.181,0.957,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0085,25.8485,33.748,36.8955,38.54,36.5385,26.1845,20.635,16.3305,13.9385,8.1745,2.733,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.471,9.498,19.589,26.43,29.756,29.4935,26.1885,25.346,22.212,18.016,13.2025,4.5175,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6515,9.7205,19.558,27.7775,31.1225,29.6995,27.3945,22.725,20.131,6.476,2.9045,1.8205,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2475,9.1015,21.2995,19.675,21.368,29.755,19.027,7.863,21.55,3.398,19.212,5.629,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5365,16.396,26.4655,35.789,35.155,34.1745,20.0175,16.5345,6.076,37.5415,26.7465,12.299,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8325,4.691,7.9845,36.741,39.5915,40.1875,42.035,32.2185,36.1585,38.403,32.771,18.9005,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,1.0075,3.203,2.2295,6.91,12.4375,12.516,39.307,40.0535,14.546,28.572,14.1825,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.964,28.8655,34.966,37.7915,38.6675,36.9525,39.3415,38.4245,33.7265,34.0125,28.7205,10.373,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.439,23.4885,35.234,37.036,38.407,38.771,37.732,38.3255,38.2195,37.9145,31.1055,4.2335,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5565,11.9025,35.245,37.5425,37.54,37.0285,38.386,38.5205,13.343,8.602,3.925,4.262,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,5.0825,33.367,37.4815,37.032,36.475,36.7215,37.2795,35.2555,35.0725,11.1855,2.2935,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.091,4.2225,12.6225,14.334,19.217,28.2145,25.9615,32.287,40.1915,32.1795,17.7905,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8385,3.0975,14.431,23.627,29.978,33.047,36.595,40.0755,2.806,1.5775,3.631,4.271,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.477,0.696,33.8745,31.0915,38.5625,34.638,14.261,33.85,1.917,1.6665,3.895,1.2895,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8525,29.015,35.902,38.014,38.293,38.1055,35.543,19.6645,39.552,35.579,33.198,12.3285,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1835,25.122,18.564,32.762,34.404,24.883,38.47,38.929,27.8315,36.149,27.4835,14.8105,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5115,24.083,35.2435,37.5465,32.799,38.352,40.1795,38.011,35.4055,30.424,32.662,18.2815,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3695,28.0765,34.379,36.1655,38.2315,31.2065,22.01,37.68,37.8345,22.732,13.301,0.2635,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6035,4.8175,13.865,32.0055,32.669,38.052,34.7395,4.1515,4.119,19.6765,4.158,8.1585,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073,1.1215,1.1105,4.531,9.0745,13.3595,38.8,35.621,26.0635,28.1305,12.92,4.8515,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,7.5515,36.41,37.5855,38.9875,38.1545,35.7125,30.7195,37.211,1.6465,1.591,6.323,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135,2.8435,8.7495,17.557,21.1745,21.3625,28.0025,19.689,27.17,36.3385,29.0215,14.1825,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2695,29.003,34.328,34.16,38.2205,33.3675,30.3905,8.353,2.243,5.299,14.758,7.2815,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5835,23.2805,19.1535,21.71,26.27,32.588,37.52,27.407,2.7235,2.014,3.2795,9.144,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,3.6935,24.1215,28.815,35.644,37.7815,39.871,34.0735,22.955,17.737,16.4265,3.821,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.169,12.16,27.8015,32.4675,32.769,33.7245,32.8335,37.1715,34.223,9.4605,0.109,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,4.9745,12.217,13.5045,38.148,38.264,35.817,35.4955,17.829,1.112,0.43,6.6905,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.7415,27.8495,35.667,37.4255,36.781,31.8065,33.864,17.147,25.252,5.835,1.847,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1635,2.074,6.3905,36.42,32.582,36.063,34.9885,30.33,17.302,12.529,17.5345,3.246,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616,24.687,33.0895,36.304,38.1595,39.8635,40.863,39.6715,38.435,35.346,25.4025,4.7085,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.077,23.545,33.702,37.7355,39.4315,38.4615,20.3085,3.684,35.292,37.2855,0.43,5.6725,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.396,28.8785,37.3685,37.9645,38.5295,23.5435,8.93,2.1915,1.111,4.621,12.498,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.116,11.405,34.8285,21.431,38.214,37.1525,35.0255,4.086,4.0585,1.608,1.121,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665,10.1725,12.605,22.3275,37.5715,40.024,35.038,2.502,1.8915,1.119,7.763,9.828,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814,3.7215,9.3185,21.6705,34.06,36.021,39.482,20.2825,13.7865,1.0865,0.9035,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,9.233,33.8475,27.2715,33.7355,25.751,26.9195,3.651,2.157,3.685,8.4205,5.5385,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.954,29.7095,34.239,37.5275,38.9175,40.198,37.717,39.654,40.756,38.056,30.9565,9.157,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1825,25.4105,33.7445,32.79,34.1985,37.142,33.6375,16.9285,2.557,1.346,1.943,0.8225,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9695,3.9405,13.292,34.7585,35.4785,39.449,28.7585,23.214,5.901,2.3335,0.526,0.05,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,1.838,2.929,6.238,18.93,25.713,37.1875,32.9345,29.4705,2.2535,1.9045,2.218,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5615,2.466,31.14,37.121,38.1715,31.679,37.7055,31.042,29.648,39.3325,14.8325,8.5375,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0995,1.7025,5.6895,2.371,4.9175,11.4555,31.339,26.455,12.254,31.1295,17.8165,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.792,12.069,34.667,37.809,35.088,36.8735,24.6885,24.7215,6.883,20.7635,27.656,19.493,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386,0.9915,1.973,2.3575,2.9965,9.1495,16.9415,19.418,34.985,35.235,12.596,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4215,26.7095,33.3065,36.8095,31.6515,34.8245,34.5235,19.5475,15.974,4.3255,0.8555,0.425,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.704,8.182,22.3675,22.228,26.1375,36.457,34.8495,34.669,24.491,30.8245,12.854,2.213,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9905,17.9015,32.4315,36.3265,36.741,32.811,34.67,33.24,40.1345,36.0,14.26,7.311,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.909,22.67,29.2945,30.83,36.136,39.4805,23.4225,25.3585,26.7665,28.2615,19.597,13.0385,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.027,27.929,34.901,19.2815,37.205,26.2905,29.843,26.861,34.6465,38.968,33.4765,14.016,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4545,17.674,24.8385,22.569,32.845,35.4795,35.664,38.2685,32.859,36.2085,17.6735,0.0015,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2025,29.9345,36.6005,39.0915,40.306,36.119,40.0065,40.5145,35.745,24.725,24.4275,8.8325,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.638,28.3125,33.6485,36.943,37.524,39.085,39.9085,41.644,39.195,37.4115,33.9605,2.2655,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4945,5.056,19.1775,36.532,38.8555,38.4345,38.678,39.7965,34.862,34.0805,21.776,8.3595,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,14.697,28.596,37.6265,38.464,37.972,40.291,40.783,33.0055,35.929,28.1415,16.442,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,22.459,33.517,37.957,39.8085,40.297,34.1505,41.2675,33.917,34.9635,16.7035,20.5205,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.507,23.174,35.054,38.396,40.263,39.18,38.694,39.0615,33.3575,22.1765,27.7065,6.9915,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0345,10.78,31.897,36.1085,37.865,36.9735,31.4255,29.4065,28.494,26.4595,6.9315,4.2075,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2105,21.781,31.25,38.4125,36.6525,40.3155,40.8955,34.924,27.398,1.188,3.313,6.6065,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5135,33.2255,30.2815,30.8165,38.471,34.3035,16.1715,21.554,8.859,0.6385,0.04,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5385,2.8895,10.035,25.4835,35.6515,36.012,36.002,37.91,29.6865,31.868,23.4995,11.761,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1335,27.134,34.5675,37.408,33.191,35.8475,30.1935,23.788,10.3485,7.538,20.6345,13.7465,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0305,23.6115,33.382,36.698,37.7085,35.8365,38.4315,40.041,38.3655,36.906,32.9785,17.6515,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2055,24.71,33.2185,35.829,34.8465,31.9115,35.4755,37.904,33.7025,23.631,26.4035,21.4175,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.622,23.5255,33.6545,37.3005,39.0,39.567,39.8025,39.4525,38.038,25.3355,32.668,24.539,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272,24.7245,33.0165,37.0655,39.188,40.3665,40.206,38.641,22.225,37.8425,24.5635,22.529,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6435,23.6305,33.8055,37.862,40.162,40.9555,40.9315,38.3985,31.903,33.0325,31.4335,20.2865,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6635,24.9435,33.8665,37.351,39.131,39.567,39.579,38.454,36.962,37.486,32.489,20.701,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0805,22.6005,32.6195,36.8975,37.8615,39.549,35.2605,34.507,39.538,28.6985,32.493,20.1665,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081,20.4275,34.8375,38.473,40.168,40.734,40.4465,34.592,39.0995,38.131,30.602,17.709,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0535,35.282,38.5235,39.9665,40.544,40.87,42.072,39.5245,37.5905,33.5855,14.3495,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9825,32.7775,35.4105,38.3715,39.444,39.947,40.355,35.1165,30.5625,35.1895,25.673,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.167,33.303,37.2295,38.4215,39.186,38.092,37.303,35.036,35.577,15.506,20.704,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.211,25.844,37.3605,37.0845,34.663,32.661,12.2315,13.7235,17.573,22.2475,18.2105,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.843,32.256,30.3705,38.6115,39.139,39.3605,37.52,30.9415,28.296,27.9265,21.6465,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6915,31.7675,35.9335,37.4675,37.8805,38.7905,39.7825,33.6475,34.697,30.294,22.5265,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.482,30.4535,36.3175,39.2945,39.2165,30.9335,39.3455,29.464,24.1025,18.045,22.412,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.268,10.771,30.4365,37.036,38.779,27.913,23.1365,25.5205,22.632,33.156,19.311,0.0,0.0,0.0,0.0,0.0
