,Longtitude,Latitude
155,32.4049686586453,0.246084240420932
156,32.4051051907266,0.246201174657732
157,32.4052214825622,0.246322457271501
158,32.4053211798316,0.246401372778006
159,32.4054732860609,0.246313315244542
160,32.4055066050655,0.246222762321998
161,32.4053951091998,0.246126835964458
162,32.4052613589202,0.246012235936464
163,32.4051654012546,0.246064450088067
164,32.4042773838097,0.246667968871688
165,32.4045096497601,0.246730130951617
166,32.4046477171086,0.246805689511188
167,32.4047539694115,0.246871143601962
168,32.4048732691652,0.246791111433045
169,32.4049113528316,0.246666633052617
170,32.4048075309816,0.24657003530569
171,32.4046627810474,0.24647701830216
172,32.4045668546899,0.246588514167875
173,32.4050025411956,0.247060758352419
174,32.405146874845,0.247207941059523
175,32.4052635829654,0.247275057969717
176,32.4053629601942,0.247379777325375
177,32.4055189045913,0.247188280598838
